URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,30,31,-0.016393442354205864,0.09077380938872945,23.02173913043478,0.0,9.208695652173914,23.02173913043478,0,672,0.8819561551433389,44,5.114258734655335
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,16,42,-0.4482758543400715,0.04541895063005563,28.523809523809526,0.0,11.409523809523812,28.523809523809526,0,1277,0.8391608391608392,116,5.368948247078464
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,17,44,-0.4426229435635583,0.09576138132533535,18.901960784313726,0.0,7.560784313725491,18.901960784313726,0,637,0.8629254829806807,56,5.155601659751038
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,37,53,-0.17777777580246917,0.1282051280224998,16.602739726027398,0.0,6.641095890410959,16.602739726027398,0,702,0.8982925018559762,104,4.916666666666667
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,25,27,-0.03846153772189351,0.08710217740853907,29.72972972972973,0.0,11.891891891891893,29.72972972972973,0,597,0.9249146757679181,61,5.031818181818182
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,21,38,-0.28813558833668496,0.05847373631469402,22.086206896551722,0.0,8.83448275862069,22.086206896551722,0,1009,0.8334466349422162,95,5.3723653395784545
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,3,0.1428571224489825,0.06481481421467765,16.636363636363637,0.0,6.654545454545455,16.636363636363637,0,108,0.8634146341463415,5,4.693989071038251
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,28,44,-0.2222222191358025,0.10241820753567822,18.316666666666666,0.0,7.326666666666667,18.316666666666666,0,703,0.8772357723577235,56,4.909918107370337
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7,27,-0.5882352768166096,0.07234042537799909,18.02857142857143,0.0,7.211428571428572,18.02857142857143,0,470,0.8156808803301238,39,5.1743264659271
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,29,61,-0.35555555160493835,0.12569832384679006,22.4,0.0,8.959999999999999,22.4,0,716,0.9060955518945635,51,5.354464285714286
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22,36,-0.24137930618311543,0.10139860122133111,28.36842105263158,0.0,11.347368421052632,28.36842105263158,0,572,0.8879668049792531,52,4.811688311688312
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,7,2,0.5555554938271674,0.028662420290884012,18.318181818181817,0.0,7.327272727272727,18.318181818181817,0,314,0.8431372549019608,47,5.535980148883374
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,15,3,0.6666666296296316,0.04455445533526125,18.454545454545453,0.0,7.381818181818182,18.454545454545453,0,404,0.847953216374269,40,4.827586206896552
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32,57,-0.2808988732483273,0.1258840167950721,31.606060606060606,0.0,12.642424242424243,31.606060606060606,0,707,0.8608768971332209,57,5.417066155321189
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,27,25,0.03846153772189351,0.14130434744210776,24.333333333333332,0.0,9.733333333333334,24.333333333333332,0,368,0.8901373283395755,75,4.282191780821917
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,7,39,-0.6956521587901705,0.06207827252081205,22.04255319148936,0.0,8.817021276595744,22.04255319148936,0,741,0.8561702127659574,59,5.338803088803089
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14,35,-0.4285714198250731,0.07538461526863906,19.884615384615383,0.0,7.953846153846154,19.884615384615383,0,650,0.8863049095607235,83,5.420696324951644
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,28,51,-0.29113923682102233,0.1100278549999612,19.150943396226417,0.0,7.6603773584905674,19.150943396226417,0,718,0.8618307426597582,53,5.460098522167487
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,24,35,-0.18644067480609028,0.06908665097296646,23.40740740740741,0.0,9.362962962962964,23.40740740740741,0,854,0.8538622129436325,86,5.154272151898734
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,47,48,-0.01052631567867036,0.09937238483329248,22.594202898550726,0.0,9.037681159420291,22.594202898550726,0,956,0.8874056877539176,59,4.94676074406671
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,21,48,-0.39130434215500953,0.055023923401097345,24.333333333333332,0.0,9.733333333333334,24.333333333333332,0,1254,0.8501240694789082,108,5.142465753424657
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,24,25,-0.020408162848813003,0.1177884612553162,79.72727272727273,0.0,31.890909090909094,79.72727272727273,0,416,0.9311475409836065,68,4.319270239452679
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,36,90,-0.4285714251700681,0.09531013608524194,26.833333333333332,0.0,10.733333333333334,26.833333333333332,0,1322,0.8622448979591837,93,5.325569358178054
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,32,60,-0.30434782277882805,0.12398921816173959,16.164556962025316,0.0,6.465822784810126,16.164556962025316,0,742,0.8789363191042687,67,4.621769772905247
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9,15,-0.24999998958333375,0.09756097521316677,22.333333333333332,0.0,8.933333333333334,22.333333333333332,0,246,0.8351063829787234,34,5.555223880597015
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,45,92,-0.34306569092652783,0.08670886070461464,24.15730337078652,0.0,9.662921348314608,24.15730337078652,0,1580,0.8615512927439533,127,5.343720930232558
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,34,61,-0.28421052332409974,0.12499999983552632,25.365079365079364,0.0,10.146031746031746,25.365079365079364,0,760,0.9173938336242001,103,4.53566958698373
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,32,68,-0.3599999964,0.08764241885395055,20.011764705882353,0.0,8.004705882352942,20.011764705882353,0,1141,0.8430769230769231,137,5.124044679600235
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,36,86,-0.4098360622144585,0.10692375100181967,24.066666666666666,0.0,9.626666666666667,24.066666666666666,0,1141,0.8761194029850746,107,5.121883656509695
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,51,79,-0.21538461372781068,0.09379509372742056,26.33783783783784,0.0,10.535135135135135,26.33783783783784,0,1386,0.833941605839416,123,5.399692149820421
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60,21,0.4814814755372657,0.06946826752189685,28.5625,0.0,11.425,28.5625,0,1166,0.8629737609329446,73,5.292669584245076
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,17,24,-0.1707317031528853,0.07414104869052252,25.545454545454547,0.0,10.218181818181819,25.545454545454547,0,553,0.8544502617801047,45,5.176749703440095
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,46,104,-0.3866666640888889,0.14058106828436637,22.87142857142857,0.0,9.148571428571428,22.87142857142857,0,1067,0.8687707641196013,84,5.344159900062461
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,29,48,-0.24675324354865918,0.12164296979203322,16.65,0.0,6.66,16.65,0,633,0.8621291448516579,44,4.933933933933934
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,25,-0.6666666444444451,0.05836575864131175,23.275862068965516,0.0,9.310344827586206,23.275862068965516,0,514,0.8346456692913385,43,5.4725925925925925
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,23,66,-0.4831460619871229,0.07367549662775207,34.06122448979592,0.0,13.624489795918368,34.06122448979592,0,1208,0.8678038379530917,138,5.3229478729778315
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,87,30,0.48717948301555997,0.09923664113720386,24.47887323943662,0.0,9.791549295774649,24.47887323943662,0,1179,0.8719512195121951,63,5.39355581127733
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,25,20,0.11111110864197538,0.04823151120232421,23.0,0.0,9.200000000000001,23.0,0,933,0.838811630847029,87,5.349299926308032
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,47,38,0.10588235169550175,0.12056737571550727,24.195121951219512,0.0,9.678048780487806,24.195121951219512,0,705,0.8673196794300979,61,5.957661290322581
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,14,-0.1666666597222225,0.08633093494125563,26.071428571428573,0.0,10.42857142857143,26.071428571428573,0,278,0.8574821852731591,20,5.701369863013698
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,5,4,0.11111109876543349,0.05325443755470747,19.4,0.0,7.76,19.4,0,169,0.8700906344410876,27,4.790378006872852
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1,13,-0.8571427959183717,0.07368421013850415,16.94736842105263,0.0,6.778947368421052,16.94736842105263,0,190,0.8324175824175825,12,4.87888198757764
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,3,8,-0.4545454132231443,0.07284768163677033,29.571428571428573,0.0,11.82857142857143,29.571428571428573,0,151,0.7903225806451613,10,5.111111111111111
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,11,-0.37499997656250145,0.10958904034528055,20.5,0.0,8.200000000000001,20.5,0,146,0.8808664259927798,14,5.126016260162602
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,35,17,0.34615383949704154,0.11378555773788718,18.454545454545453,0.0,7.381818181818182,18.454545454545453,0,457,0.8402877697841726,51,5.704433497536946
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,16,54,-0.5428571351020409,0.10248901888361783,25.24390243902439,0.0,10.097560975609756,25.24390243902439,0,683,0.8666666666666667,67,5.08792270531401
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8,50,-0.7241379185493463,0.09294871779976167,25.92105263157895,0.0,10.36842105263158,25.92105263157895,0,624,0.8628158844765343,54,4.94010152284264
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,37,71,-0.3148148118998629,0.09215017056983774,24.513513513513512,0.0,9.805405405405406,24.513513513513512,0,1172,0.8737524950099801,163,5.202866593164278
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,6,27,-0.6363636170798904,0.08593749977620443,18.029411764705884,0.0,7.211764705882354,18.029411764705884,0,384,0.904047976011994,57,5.143556280587275
145,https://insights.blackcoffer.com/blockchain-in-fintech/,15,14,0.034482757431629055,0.05272727263140496,26.25,0.0,10.5,26.25,0,550,0.912109375,28,5.212698412698413
146,https://insights.blackcoffer.com/blockchain-for-payments/,23,28,-0.09803921376393698,0.08571428557022809,18.833333333333332,0.0,7.533333333333333,18.833333333333332,0,595,0.8853439680957128,50,5.493362831858407
147,https://insights.blackcoffer.com/the-future-of-investing/,42,14,0.49999999107142873,0.04973357011568954,22.808823529411764,0.0,9.123529411764705,22.808823529411764,0,1126,0.830316742081448,70,5.272082527401676
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,38,47,-0.10588235169550175,0.10814249350109098,17.692307692307693,0.0,7.0769230769230775,17.692307692307693,0,786,0.8805275407292474,36,5.222608695652174
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,41,5,0.7826086786389418,0.09725158541807276,24.586206896551722,0.0,9.83448275862069,24.586206896551722,0,473,0.8845177664974619,28,5.769985974754558
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare,41,41,0.0,0.12519083950352544,16.015384615384615,0.0,6.406153846153846,16.015384615384615,0,655,0.9037620297462817,42,5.133525456292027
